Cliente,Empréstimo,ValorDoBem,Finalidade,Emprego,TempoEmprego,Negativos,Atrasos,TempoCliente,LC-Recente,LC-Atual,RDS
bom pagador,50240.0,181561.08000000002,Diversas,Outros,17.0,0.0,0.0,278.3,0.0,20.0,
bom pagador,51182.0,247789.96000000002,Reforma,Outros,,0.0,0.0,253.1,0.0,47.0,41.7%
bom pagador,157000.0,785000.0,Diversas,Professional,5.75,0.0,0.0,236.8,2.0,32.0,
bom pagador,50554.0,202310.2,Reforma,Geral,3.5,0.0,0.0,119.7,0.0,17.0,35.8%
bom pagador,72848.0,311864.8,Diversas,Geral,3.0,0.0,0.0,168.2,1.0,20.0,38.1%
bom pagador,85094.0,146747.9,Diversas,Outros,24.75,0.0,0.0,106.3,0.0,10.0,25.3%
bom pagador,87920.0,326789.22000000003,Diversas,Outros,16.75,1.0,0.0,148.8,0.0,30.0,40.8%
bom pagador,46472.0,364742.4,Diversas,Outros,10.5,0.0,0.0,186.7,0.0,26.0,33.5%
bom pagador,37680.0,186830.0,Diversas,Outros,4.2,0.0,0.0,175.5,0.0,14.0,
bom pagador,37052.0,346185.0,Diversas,Outros,18.0,0.0,2.0,198.0,1.0,16.0,38.9%
bom pagador,85408.0,380888.28,Diversas,Professional,6.5,0.0,1.0,126.0,0.0,18.0,27.7%
bom pagador,98282.0,452791.14,Diversas,Outros,15.0,0.0,0.0,232.9,0.0,41.0,40.7%
bom pagador,45844.0,154626.16,Reforma,Outros,9.5,0.0,0.0,124.3,1.0,9.0,18.8%
bom pagador,19154.0,172593.24000000002,Reforma,Outros,5.5,0.0,0.0,73.6,0.0,18.0,24.8%
bom pagador,74104.0,393369.78,Reforma,Gerente,11.25,0.0,0.0,130.1,1.0,23.0,32.0%
bom pagador,159826.0,198755.72,Diversas,Geral,12.75,0.0,0.0,109.3,1.0,25.0,36.3%
mau pagador,54636.0,237070.0,Diversas,Geral,4.0,0.0,0.0,25.8,5.0,11.0,
bom pagador,23236.0,261197.76,Reforma,Outros,15.5,0.0,0.0,231.7,1.0,35.0,35.4%
bom pagador,46472.0,336633.12,Diversas,Geral,30.75,,0.0,331.3,1.0,48.0,34.7%
bom pagador,51810.0,345400.0,Diversas,Gerente,18.0,0.0,0.0,244.5,5.0,32.0,
mau pagador,30144.0,313233.84,Reforma,Geral,4.5,1.0,4.0,356.8,0.0,32.0,36.5%
bom pagador,32028.0,202143.78,Reforma,Outros,,0.0,0.0,349.3,0.0,6.0,38.8%
bom pagador,27318.0,205999.7,Diversas,Outros,23.25,0.0,0.0,261.3,3.0,30.0,40.8%
bom pagador,23236.0,287074.5,Diversas,Professional,3.5,0.0,0.0,130.2,0.0,27.0,
bom pagador,76302.0,152211.5,Diversas,Outros,26.5,0.0,0.0,105.6,0.0,10.0,21.2%
bom pagador,27004.0,208090.94,Reforma,Geral,25.25,0.0,0.0,319.2,1.0,13.0,40.3%
bom pagador,28888.0,188400.0,Diversas,Gerente,4.0,0.0,0.0,193.9,2.0,17.0,
bom pagador,50240.0,104819.48000000001,Diversas,Outros,13.75,,,86.2,1.0,9.0,33.7%
bom pagador,30458.0,233534.36000000002,Diversas,Geral,5.5,0.0,0.0,108.8,2.0,15.0,27.9%
bom pagador,62800.0,157471.0,Diversas,Outros,26.25,0.0,2.0,216.5,0.0,24.0,
mau pagador,9106.0,222673.1,Diversas,Gerente,2.75,0.0,0.0,285.7,3.0,36.0,47.2%
mau pagador,39564.0,346656.0,Diversas,Outros,1.45,1.0,,90.6,2.0,28.0,
mau pagador,38936.0,234187.48,Diversas,Outros,12.75,0.0,0.0,136.2,0.0,20.0,34.9%
mau pagador,188400.0,502148.80000000005,Diversas,Professional,7.75,0.0,5.0,334.4,3.0,24.0,
bom pagador,79442.0,482153.28,Diversas,Geral,5.25,,,309.9,1.0,36.0,41.5%
bom pagador,45530.0,172652.9,Diversas,Professional,4.75,0.0,0.0,257.6,0.0,35.0,37.7%
bom pagador,42704.0,327746.92000000004,Reforma,Professional,6.75,0.0,0.0,265.9,0.0,11.0,38.4%
bom pagador,73790.0,305189.16000000003,Diversas,Professional,1.75,1.0,0.0,119.1,0.0,20.0,36.9%
mau pagador,62800.0,609160.0,Reforma,Autônomo,4.5,0.0,0.0,69.9,5.0,5.0,
bom pagador,69394.0,253313.22,Diversas,Outros,12.25,0.0,0.0,110.6,1.0,10.0,7.4%
bom pagador,26062.0,367854.14,Diversas,Geral,2.0,0.0,0.0,248.8,1.0,36.0,18.2%
bom pagador,26062.0,273007.3,Diversas,Professional,14.0,0.0,0.0,224.1,0.0,17.0,24.2%
bom pagador,81012.0,216386.82,Diversas,Outros,26.0,0.0,0.0,125.0,0.0,9.0,21.9%
bom pagador,87920.0,332840.0,Reforma,Outros,6.25,,,117.0,10.0,20.0,
bom pagador,89490.0,409839.08,Diversas,Geral,10.0,0.0,0.0,139.2,0.0,28.0,41.1%
bom pagador,26376.0,284672.4,Diversas,Gerente,9.75,0.0,0.0,120.3,0.0,24.0,25.1%
mau pagador,27632.0,57653.54,Reforma,Outros,2.0,3.0,1.0,110.1,4.0,3.0,
bom pagador,58718.0,417472.42000000004,Diversas,Professional,7.75,0.0,0.0,107.0,0.0,14.0,31.6%
bom pagador,17898.0,269264.42,Reforma,Outros,7.0,0.0,0.0,131.2,0.0,25.0,37.9%
mau pagador,77872.0,518100.0,Diversas,Gerente,19.0,0.0,0.0,190.5,4.0,34.0,
bom pagador,51810.0,309786.12,Diversas,Outros,5.5,3.0,0.0,79.9,0.0,22.0,22.1%
bom pagador,62800.0,314000.0,Reforma,Outros,5.25,0.0,0.0,219.4,1.0,13.0,
bom pagador,68452.0,388144.82,Diversas,Autônomo,3.75,0.0,0.0,219.9,2.0,28.0,37.9%
mau pagador,73162.0,337257.98000000004,Diversas,Autônomo,2.5,0.0,1.0,154.4,5.0,24.0,
bom pagador,86350.0,603966.4400000001,Reforma,Autônomo,3.75,0.0,0.0,180.4,0.0,17.0,40.0%
mau pagador,14758.0,182867.32,Reforma,Professional,0.1,0.0,0.0,64.5,2.0,17.0,
bom pagador,73790.0,897251.86,Reforma,Gerente,4.25,0.0,0.0,216.3,0.0,14.0,31.2%
mau pagador,52752.0,488270.0,Diversas,Outros,3.75,0.0,0.0,1156.2,0.0,0.0,
bom pagador,82582.0,558351.66,Diversas,Comissionado,17.25,0.0,0.0,300.9,1.0,30.0,34.4%
bom pagador,33284.0,193348.64,Diversas,Outros,6.0,0.0,0.0,86.0,1.0,10.0,28.9%
bom pagador,85722.0,366463.12,Diversas,Gerente,11.75,0.0,0.0,177.3,0.0,26.0,33.7%
bom pagador,69394.0,153860.0,Diversas,Outros,14.4,0.0,0.0,111.8,2.0,24.0,
mau pagador,34540.0,737900.0,Reforma,Professional,4.25,5.0,0.0,125.5,1.0,17.0,
bom pagador,81640.0,316675.28,Diversas,Geral,10.25,0.0,0.0,153.5,0.0,20.0,37.4%
mau pagador,41762.0,268325.56,Diversas,Professional,16.75,0.0,2.0,338.4,1.0,14.0,30.4%
bom pagador,88548.0,229113.24000000002,Diversas,Gerente,16.0,1.0,0.0,85.2,6.0,16.0,37.0%
bom pagador,87606.0,578447.66,Diversas,Professional,1.0,1.0,0.0,243.3,2.0,19.0,39.6%
bom pagador,41134.0,215272.12,Reforma,Outros,29.25,1.0,2.0,187.6,1.0,25.0,37.3%
bom pagador,59346.0,308269.5,Reforma,Gerente,14.0,0.0,0.0,162.7,0.0,30.0,
mau pagador,22294.0,234872.0,Diversas,Gerente,8.0,1.0,1.0,73.9,4.0,18.0,
mau pagador,119320.0,1142960.0,Diversas,Professional,0.8,0.0,0.0,128.4,6.0,33.0,
bom pagador,48984.0,444366.52,Diversas,Outros,1.75,0.0,0.0,274.5,3.0,43.0,39.3%
bom pagador,113982.0,234963.06,Diversas,Professional,4.0,1.0,0.0,196.7,2.0,18.0,21.0%
bom pagador,70650.0,300780.60000000003,Diversas,Geral,3.5,0.0,0.0,153.3,1.0,20.0,33.9%
bom pagador,94200.0,119615.16,Diversas,Outros,26.5,0.0,0.0,201.0,0.0,15.0,39.5%
bom pagador,107702.0,530349.14,Diversas,Professional,16.5,0.0,0.0,137.3,0.0,17.0,27.8%
bom pagador,63114.0,274213.06,Diversas,Outros,18.5,0.0,0.0,200.2,0.0,21.0,32.8%
bom pagador,58718.0,225618.42,Diversas,Outros,7.5,0.0,0.0,101.0,3.0,15.0,42.4%
bom pagador,70650.0,441584.48000000004,Diversas,Professional,24.75,0.0,0.0,149.1,0.0,24.0,39.9%
bom pagador,43018.0,377716.88,Diversas,Geral,11.25,0.0,0.0,218.2,0.0,13.0,41.3%
bom pagador,37994.0,261116.12000000002,Reforma,Outros,4.75,0.0,2.0,193.0,0.0,12.0,29.2%
bom pagador,87606.0,581078.98,Diversas,Professional,9.25,0.0,1.0,157.2,0.0,34.0,38.4%
bom pagador,32342.0,311943.3,Diversas,Professional,3.25,0.0,0.0,135.7,0.0,27.0,34.9%
bom pagador,58090.0,285127.7,Diversas,Geral,2.75,0.0,0.0,163.3,0.0,26.0,25.4%
mau pagador,9106.0,213507.44,Reforma,Outros,16.75,3.0,0.0,124.0,2.0,8.0,38.2%
bom pagador,79128.0,293929.12,Diversas,Geral,9.0,0.0,0.0,154.1,0.0,21.0,37.6%
bom pagador,35796.0,253219.02000000002,Reforma,Outros,2.75,0.0,2.0,202.1,0.0,13.0,29.5%
mau pagador,21980.0,146072.80000000002,Reforma,Geral,17.75,0.0,1.0,185.3,0.0,21.0,
mau pagador,24492.0,36744.28,Reforma,Outros,0.75,0.0,0.0,46.6,2.0,7.0,21.3%
bom pagador,36110.0,224965.30000000002,Reforma,Outros,7.75,0.0,0.0,137.9,0.0,16.0,36.9%
bom pagador,41448.0,120692.18000000001,Diversas,Geral,5.5,0.0,1.0,110.5,0.0,17.0,21.6%
bom pagador,32028.0,322578.48000000004,Reforma,Professional,6.0,0.0,0.0,103.1,0.0,34.0,35.4%
bom pagador,72220.0,513044.60000000003,Diversas,Outros,7.75,1.0,0.0,217.1,1.0,20.0,
bom pagador,71592.0,318044.32,Diversas,Outros,20.0,0.0,0.0,191.0,0.0,12.0,42.4%
bom pagador,30772.0,341412.2,Reforma,Professional,4.5,0.0,1.0,78.7,1.0,34.0,38.3%
bom pagador,34854.0,337741.54000000004,Diversas,Professional,5.25,0.0,1.0,228.9,0.0,9.0,25.2%
mau pagador,12246.0,69368.88,Reforma,Outros,3.5,0.0,1.0,151.4,5.0,8.0,
mau pagador,33598.0,186437.5,Diversas,Outros,2.5,0.0,0.0,74.6,1.0,18.0,
bom pagador,48042.0,355614.42000000004,Diversas,Outros,0.5,0.0,0.0,142.3,1.0,20.0,38.7%
bom pagador,84466.0,328412.60000000003,Diversas,Professional,11.0,0.0,0.0,289.2,1.0,31.0,39.5%
bom pagador,59660.0,315051.9,Reforma,Professional,8.25,0.0,0.0,94.4,0.0,16.0,34.5%
bom pagador,28260.0,379940.0,Diversas,Geral,9.0,0.0,0.0,133.2,1.0,21.0,
bom pagador,70336.0,316653.3,Diversas,Professional,2.25,1.0,0.0,134.8,0.0,20.0,37.7%
bom pagador,57462.0,293790.96,Reforma,Outros,13.75,0.0,1.0,277.5,0.0,22.0,29.3%
bom pagador,74418.0,307556.72000000003,Diversas,Geral,1.75,0.0,0.0,161.3,1.0,20.0,34.4%
bom pagador,90432.0,771450.9,Reforma,Outros,8.25,0.0,0.0,126.0,1.0,42.0,43.3%
bom pagador,47414.0,253354.04,Diversas,Geral,4.5,0.0,0.0,122.2,1.0,20.0,23.4%
bom pagador,168618.0,259448.78,Reforma,Outros,2.25,2.0,0.0,253.1,4.0,14.0,44.3%
bom pagador,50868.0,365517.98000000004,Diversas,Outros,20.5,0.0,0.0,271.3,1.0,16.0,25.5%
bom pagador,47100.0,184004.0,Reforma,Outros,26.25,0.0,0.0,249.7,0.0,14.0,
bom pagador,18840.0,215718.0,Reforma,Gerente,3.0,0.0,2.0,125.6,0.0,25.0,
bom pagador,65312.0,83938.48000000001,Diversas,Professional,6.75,0.0,0.0,104.4,1.0,19.0,20.3%
bom pagador,51496.0,163261.16,Reforma,Professional,7.5,0.0,0.0,203.3,0.0,14.0,
mau pagador,39250.0,203095.2,Diversas,Outros,2.25,0.0,0.0,72.3,3.0,29.0,
bom pagador,31714.0,286057.14,Diversas,Geral,14.75,0.0,0.0,78.5,0.0,8.0,23.0%
bom pagador,37366.0,170498.86000000002,Reforma,Outros,22.25,0.0,0.0,125.8,0.0,22.0,36.2%
bom pagador,39564.0,324757.64,Diversas,Outros,9.5,0.0,0.0,204.9,0.0,20.0,18.3%
bom pagador,57148.0,534773.4,Reforma,Gerente,23.5,0.0,0.0,74.1,2.0,20.0,30.8%
bom pagador,51810.0,316499.44,Reforma,Professional,22.5,0.0,1.0,246.0,1.0,26.0,39.3%
bom pagador,128426.0,218192.32,Reforma,Geral,,0.0,0.0,319.5,0.0,18.0,15.1%
mau pagador,21666.0,260620.0,Reforma,Comissionado,1.0,0.0,0.0,123.5,2.0,45.0,
mau pagador,59660.0,376109.2,Diversas,Professional,19.0,0.0,4.0,351.5,0.0,20.0,
bom pagador,51496.0,281309.46,Diversas,Geral,27.0,0.0,0.0,213.3,0.0,22.0,32.3%
mau pagador,53380.0,244920.0,Diversas,Outros,2.75,0.0,0.0,65.4,0.0,10.0,
bom pagador,65312.0,233886.04,Diversas,Comissionado,6.0,0.0,0.0,409.4,0.0,23.0,20.2%
bom pagador,58404.0,302419.68,Diversas,Professional,5.5,0.0,0.0,129.6,1.0,20.0,37.4%
bom pagador,43960.0,305870.54000000004,Diversas,Professional,7.0,0.0,0.0,201.8,1.0,19.0,22.1%
mau pagador,27946.0,235500.0,Diversas,Gerente,22.5,0.0,3.0,168.7,1.0,33.0,
bom pagador,62800.0,292754.76,Reforma,Professional,18.75,0.0,0.0,631.8,1.0,23.0,
bom pagador,49612.0,188918.1,Diversas,Comissionado,1.0,0.0,0.0,312.0,0.0,5.0,40.1%
mau pagador,26376.0,298968.82,Reforma,Geral,5.25,1.0,4.0,327.8,0.0,30.0,37.2%
bom pagador,38622.0,430833.12,Diversas,Professional,15.25,,1.0,175.0,0.0,32.0,32.1%
mau pagador,78500.0,227650.0,Diversas,Outros,3.5,0.0,1.0,115.7,3.0,24.0,
bom pagador,67196.0,330736.2,Diversas,Outros,,0.0,0.0,190.0,1.0,24.0,39.2%
mau pagador,21980.0,493765.0,Reforma,Outros,5.25,0.0,0.0,90.5,4.0,20.0,
bom pagador,48984.0,209064.34,Diversas,Outros,7.75,0.0,1.0,118.6,3.0,50.0,29.4%
bom pagador,116808.0,839127.3200000001,Diversas,Professional,2.75,1.0,0.0,239.7,0.0,34.0,32.6%
bom pagador,15700.0,83367.0,Diversas,Outros,2.45,0.0,0.0,278.7,1.0,14.0,
bom pagador,37680.0,330485.0,Diversas,Professional,9.75,0.0,0.0,202.2,2.0,38.0,
mau pagador,25120.0,98445.28,Diversas,Outros,0.0,1.0,1.0,35.9,8.0,3.0,
bom pagador,35482.0,235619.32,Diversas,Geral,4.25,0.0,0.0,93.2,1.0,15.0,27.1%
bom pagador,96712.0,117225.62000000001,Diversas,Outros,30.75,0.0,0.0,211.4,0.0,15.0,40.4%
bom pagador,34854.0,357686.82,Reforma,Professional,10.0,0.0,1.0,169.1,0.0,26.0,36.8%
bom pagador,63428.0,307142.24,Reforma,Professional,18.75,0.0,0.0,619.9,1.0,23.0,23.7%
bom pagador,55892.0,202080.98,Diversas,Outros,17.0,0.0,0.0,285.4,0.0,22.0,28.0%
bom pagador,59660.0,416750.22000000003,Diversas,Professional,7.75,0.0,0.0,93.3,0.0,13.0,31.4%
bom pagador,100166.0,362698.26,Diversas,Gerente,11.75,0.0,0.0,81.1,0.0,33.0,28.5%
bom pagador,20410.0,337550.0,Diversas,Geral,1.0,0.0,0.0,244.9,1.0,40.0,
bom pagador,40820.0,181218.82,Diversas,Outros,0.0,1.0,0.0,186.3,1.0,12.0,26.6%
bom pagador,28888.0,236338.38,Reforma,Outros,2.5,0.0,1.0,227.5,2.0,15.0,36.6%
bom pagador,105190.0,131920.82,Diversas,Gerente,3.25,0.0,2.0,204.5,2.0,48.0,41.6%
bom pagador,81640.0,541053.4,Diversas,Outros,6.0,1.0,0.0,206.9,0.0,19.0,36.8%
mau pagador,86350.0,428754.44,Diversas,Outros,9.0,0.0,0.0,81.8,5.0,39.0,
mau pagador,15700.0,267534.28,Reforma,Outros,2.5,1.0,2.0,150.9,0.0,14.0,44.5%
mau pagador,39878.0,148795.18,Diversas,Professional,2.25,0.0,0.0,166.2,0.0,37.0,39.9%
bom pagador,75360.0,384464.74,Reforma,Gerente,10.75,0.0,0.0,130.2,1.0,23.0,35.6%
bom pagador,53694.0,301553.04000000004,Diversas,Geral,27.5,0.0,0.0,329.0,0.0,15.0,12.5%
bom pagador,75988.0,837343.8,Reforma,Autônomo,6.5,1.0,0.0,244.7,3.0,52.0,37.6%
bom pagador,80698.0,266900.0,Diversas,Outros,23.75,1.0,2.0,186.1,1.0,20.0,
bom pagador,60288.0,627409.68,Diversas,Professional,13.5,,,124.4,0.0,22.0,30.8%
bom pagador,85094.0,243623.18000000002,Diversas,Gerente,14.75,1.0,0.0,95.0,4.0,15.0,35.5%
mau pagador,62800.0,157000.0,Diversas,Outros,,0.0,1.0,218.8,1.0,10.0,
bom pagador,89804.0,490235.64,Diversas,Professional,10.75,0.0,0.0,167.6,1.0,17.0,34.2%
mau pagador,15386.0,206530.36000000002,Reforma,Outros,6.0,1.0,2.0,64.1,1.0,14.0,42.6%
bom pagador,71278.0,179469.84,Diversas,Outros,,0.0,0.0,292.0,0.0,19.0,41.2%
mau pagador,27946.0,494232.86000000004,Reforma,Professional,17.75,0.0,2.0,73.5,0.0,12.0,34.7%
bom pagador,39250.0,209171.1,Diversas,Outros,3.75,0.0,1.0,323.5,0.0,9.0,29.4%
bom pagador,28888.0,299948.5,Diversas,Outros,16.25,,,129.6,3.0,16.0,23.6%
bom pagador,28260.0,316028.44,Diversas,Professional,3.5,0.0,0.0,128.6,0.0,27.0,31.8%
mau pagador,25120.0,214619.0,Reforma,Outros,9.5,0.0,0.0,85.0,0.0,20.0,
bom pagador,34540.0,353460.38,Diversas,Outros,11.5,0.0,0.0,226.6,2.0,15.0,40.5%
bom pagador,33284.0,318267.26,Diversas,Gerente,1.25,0.0,0.0,56.4,2.0,23.0,39.8%
bom pagador,66568.0,284606.46,Diversas,Outros,17.0,0.0,0.0,199.6,1.0,20.0,33.9%
bom pagador,31714.0,230055.24000000002,Diversas,Geral,5.0,0.0,0.0,88.6,1.0,14.0,26.5%
bom pagador,30772.0,100166.0,Diversas,Outros,6.75,0.0,0.0,279.5,0.0,11.0,20.3%
bom pagador,36110.0,231217.04,Diversas,Professional,2.0,0.0,0.0,164.3,1.0,34.0,38.8%
bom pagador,76930.0,179130.72,Diversas,Outros,14.5,0.0,0.0,102.3,1.0,24.0,30.5%
bom pagador,100480.0,113982.0,Diversas,Gerente,3.0,0.0,2.0,207.9,3.0,51.0,
bom pagador,79128.0,213780.62,Diversas,Outros,26.75,0.0,0.0,131.0,0.0,8.0,21.1%
bom pagador,57462.0,186993.28,Diversas,Professional,15.25,0.0,0.0,186.3,1.0,19.0,37.3%
bom pagador,28260.0,212128.98,Diversas,Outros,0.0,0.0,1.0,121.0,2.0,18.0,37.7%
bom pagador,86664.0,487221.24,Diversas,Professional,6.0,0.0,0.0,127.6,3.0,26.0,32.1%
mau pagador,65940.0,427821.86000000004,Diversas,Geral,2.0,0.0,0.0,99.3,15.0,14.0,33.6%
bom pagador,26062.0,206605.72,Reforma,Outros,6.75,0.0,0.0,88.9,2.0,20.0,41.4%
bom pagador,52438.0,261078.44,Diversas,Outros,2.75,0.0,0.0,312.1,3.0,15.0,44.5%
bom pagador,86664.0,481776.48000000004,Diversas,Gerente,2.5,0.0,0.0,299.4,0.0,26.0,39.0%
mau pagador,12560.0,253112.26,Reforma,Outros,2.0,0.0,2.0,127.6,3.0,12.0,
bom pagador,54950.0,356590.96,Diversas,Outros,19.75,0.0,0.0,267.7,1.0,17.0,26.0%
mau pagador,50868.0,425303.58,Diversas,Gerente,17.25,0.0,5.0,131.6,11.0,19.0,44.6%
bom pagador,71592.0,235462.32,Diversas,Comissionado,2.5,0.0,0.0,396.2,0.0,22.0,26.1%
bom pagador,132822.0,206904.02000000002,Diversas,Outros,18.0,0.0,0.0,207.3,1.0,29.0,42.2%
mau pagador,9420.0,44274.0,Reforma,Outros,1.75,0.0,0.0,105.8,0.0,19.0,
bom pagador,48356.0,218000.78,Diversas,Professional,17.25,0.0,0.0,204.6,0.0,15.0,24.2%
bom pagador,68452.0,506227.66000000003,Diversas,Gerente,15.0,0.0,0.0,189.5,0.0,26.0,32.6%
bom pagador,35168.0,229229.42,Diversas,Professional,13.5,0.0,0.0,229.4,3.0,32.0,38.3%
mau pagador,31086.0,123380.02,Diversas,Outros,5.25,1.0,0.0,147.3,0.0,9.0,24.6%
bom pagador,51810.0,277745.56,Diversas,Geral,30.0,0.0,0.0,323.3,0.0,16.0,14.1%
bom pagador,43332.0,426377.46,Diversas,Professional,15.5,0.0,0.0,306.5,0.0,18.0,29.9%
bom pagador,63114.0,260211.80000000002,Diversas,Outros,5.5,,,94.5,0.0,7.0,37.6%
bom pagador,86350.0,649314.3200000001,Reforma,Professional,4.5,0.0,0.0,193.2,0.0,25.0,39.0%
mau pagador,40820.0,284810.56,Diversas,Outros,15.25,0.0,3.0,143.7,0.0,37.0,
bom pagador,31400.0,244511.80000000002,Diversas,Comissionado,7.5,0.0,0.0,138.1,0.0,37.0,
bom pagador,64056.0,314992.24,Diversas,Geral,0.75,0.0,4.0,169.4,0.0,46.0,36.5%
bom pagador,48670.0,335480.74,Diversas,Comissionado,13.0,,1.0,134.9,0.0,18.0,34.3%
bom pagador,39564.0,188004.36000000002,Reforma,Outros,22.0,0.0,0.0,117.1,0.0,23.0,40.7%
mau pagador,157000.0,904320.0,Diversas,Professional,3.0,1.0,1.0,161.9,2.0,31.0,
bom pagador,49298.0,571147.16,Diversas,Gerente,10.5,0.0,0.0,249.6,0.0,19.0,28.3%
mau pagador,70964.0,289822.0,Diversas,Outros,16.5,0.0,6.0,242.2,0.0,30.0,
bom pagador,59346.0,369191.78,Diversas,Professional,9.75,0.0,0.0,143.8,2.0,19.0,40.0%
bom pagador,78500.0,576504.0,Diversas,Professional,12.85,0.0,1.0,150.1,0.0,38.0,
mau pagador,36738.0,244920.0,Diversas,Geral,20.75,0.0,0.0,217.9,2.0,25.0,
bom pagador,119320.0,339120.0,Diversas,Gerente,16.75,0.0,1.0,198.4,0.0,22.0,
bom pagador,48984.0,304397.88,Diversas,Outros,0.5,1.0,0.0,158.7,1.0,18.0,33.2%
bom pagador,154488.0,219099.78,Diversas,Geral,3.25,1.0,,206.6,0.0,16.0,30.2%
bom pagador,90746.0,572199.06,Diversas,Comissionado,16.75,0.0,0.0,304.6,1.0,29.0,35.3%
bom pagador,43332.0,580030.22,Diversas,Professional,6.5,,0.0,219.5,3.0,24.0,38.8%
bom pagador,20724.0,353658.2,Reforma,Geral,23.25,0.0,0.0,124.5,0.0,12.0,38.8%
bom pagador,35482.0,257545.94,Diversas,Geral,4.5,2.0,3.0,175.7,3.0,31.0,39.6%
bom pagador,37680.0,297986.0,Diversas,Professional,9.0,3.0,0.0,190.8,1.0,29.0,
bom pagador,31400.0,279915.3,Diversas,Geral,9.25,0.0,0.0,217.5,3.0,31.0,
bom pagador,71592.0,319592.34,Reforma,Professional,19.75,0.0,0.0,631.1,0.0,24.0,22.2%
mau pagador,9420.0,27632.0,Reforma,Outros,2.5,0.0,1.0,80.1,0.0,3.0,
bom pagador,25748.0,553406.16,Diversas,Outros,8.5,0.0,0.0,199.5,0.0,20.0,35.7%
bom pagador,27318.0,201343.08000000002,Diversas,Gerente,5.5,,4.0,121.1,2.0,11.0,40.7%
bom pagador,56520.0,282044.22000000003,Diversas,Outros,0.75,2.0,1.0,123.2,1.0,26.0,35.0%
bom pagador,49926.0,330805.28,Reforma,Outros,0.0,0.0,2.0,55.5,0.0,9.0,40.3%
bom pagador,74418.0,440943.92000000004,Diversas,Professional,22.0,1.0,0.0,170.7,1.0,27.0,40.0%
bom pagador,76302.0,230190.26,Diversas,Outros,27.75,0.0,1.0,299.3,2.0,33.0,36.2%
bom pagador,51810.0,402237.14,Diversas,Gerente,9.75,,,251.8,2.0,40.0,37.9%
bom pagador,36738.0,233930.0,Diversas,Professional,19.75,0.0,2.0,381.5,1.0,11.0,22.1%
bom pagador,103620.0,328833.36,Diversas,Geral,1.25,0.0,0.0,166.0,1.0,24.0,35.4%
bom pagador,68138.0,723810.8200000001,Diversas,Professional,2.75,0.0,0.0,272.6,0.0,27.0,40.0%
bom pagador,32028.0,252408.90000000002,Diversas,Geral,4.75,1.0,2.0,171.4,2.0,31.0,36.6%
bom pagador,80070.0,561789.9600000001,Diversas,Professional,7.0,0.0,0.0,324.8,0.0,35.0,39.6%
bom pagador,29830.0,186556.82,Diversas,Outros,4.0,0.0,0.0,79.9,0.0,11.0,32.4%
mau pagador,59032.0,273180.0,Diversas,Outros,8.0,2.0,1.0,113.2,2.0,33.0,
bom pagador,85094.0,233126.16,Diversas,Outros,,1.0,2.0,94.1,1.0,24.0,28.4%
bom pagador,54636.0,261339.06,Reforma,Outros,,0.0,0.0,249.4,0.0,48.0,43.7%
bom pagador,13188.0,183818.74000000002,Reforma,Geral,19.75,0.0,0.0,211.7,0.0,19.0,20.2%
bom pagador,67824.0,303019.42,Reforma,Geral,13.25,0.0,0.0,137.5,0.0,14.0,37.6%
bom pagador,69080.0,254308.6,Diversas,Gerente,6.75,0.0,0.0,265.6,2.0,27.0,
mau pagador,12560.0,240916.5,Reforma,Outros,0.75,0.0,3.0,137.4,0.0,15.0,
mau pagador,44902.0,229220.0,Diversas,Gerente,1.1,1.0,3.0,65.7,0.0,17.0,
mau pagador,36424.0,227650.0,Diversas,Outros,5.0,0.0,0.0,35.8,4.0,15.0,
mau pagador,9420.0,45530.0,Reforma,Outros,3.5,0.0,0.0,11.5,12.0,2.0,
bom pagador,65626.0,319479.3,Diversas,Gerente,6.75,0.0,0.0,69.1,6.0,24.0,37.5%
bom pagador,66882.0,322823.4,Diversas,Geral,9.25,0.0,0.0,203.2,1.0,12.0,29.2%
bom pagador,46786.0,307076.3,Reforma,Geral,,0.0,0.0,175.7,1.0,25.0,41.6%
bom pagador,36738.0,273139.18,Reforma,Outros,17.25,0.0,0.0,200.2,0.0,16.0,32.9%
bom pagador,33284.0,140408.24000000002,Diversas,Outros,8.0,,1.0,152.0,5.0,27.0,35.9%
bom pagador,76302.0,549500.0,Diversas,Professional,6.0,0.0,0.0,324.7,0.0,36.0,
bom pagador,68766.0,77897.12000000001,Diversas,Outros,,0.0,0.0,62.9,2.0,19.0,42.0%
bom pagador,42704.0,265094.5,Diversas,Geral,14.25,0.0,0.0,117.9,0.0,24.0,38.9%
bom pagador,82896.0,785514.9600000001,Diversas,Outros,9.5,0.0,0.0,98.8,1.0,26.0,41.3%
bom pagador,38936.0,454546.4,Diversas,Professional,2.5,0.0,0.0,281.3,1.0,46.0,37.6%
bom pagador,50554.0,359991.58,Diversas,Outros,11.75,0.0,0.0,172.4,0.0,26.0,31.5%
bom pagador,34540.0,335414.8,Reforma,Gerente,10.25,0.0,0.0,242.8,0.0,27.0,
bom pagador,34854.0,184748.18,Diversas,Outros,6.75,0.0,0.0,82.7,0.0,10.0,27.8%
mau pagador,29202.0,189948.02000000002,Diversas,Outros,14.25,0.0,0.0,94.1,0.0,18.0,27.6%
bom pagador,43646.0,329904.10000000003,Reforma,Professional,0.0,0.0,0.0,73.5,0.0,19.0,34.8%
